e_rnd,avg_e_rnd,m_rnd,avg_m_rnd,e_low,avg_e_low,m_low,avg_m_low,e_hig,avg_e_hig,m_hig,avg_m_hig
-1.7092750000000001e+00,-1.6941771032504775e+00,8.9927499999999994e-01,8.6935358508604144e-01,-1.7092750000000001e+00,-1.7280862332695988e+00,8.9927499999999994e-01,9.0380721797323083e-01,-1.7092750000000001e+00,-1.6906924952198852e+00,8.9927499999999994e-01,8.5878718929254239e-01
-1.7833250000000000e+00,-1.6943472328244269e+00,9.3142499999999995e-01,8.6947204198473216e-01,-1.7833250000000000e+00,-1.7281916507633592e+00,9.3142499999999995e-01,9.0385992366412160e-01,-1.7833250000000000e+00,-1.6908692748091603e+00,9.3142499999999995e-01,8.5892581106870169e-01
-1.8285000000000000e+00,-1.6946027619047612e+00,9.4891250000000005e-01,8.6962335714285643e-01,-1.8285000000000000e+00,-1.7283827142857149e+00,9.4891250000000005e-01,9.0394573809523748e-01,-1.8285000000000000e+00,-1.6911314285714285e+00,9.4891250000000005e-01,8.5909721428571373e-01
-1.8423249999999998e+00,-1.6948836026615961e+00,9.5096249999999993e-01,8.6977799429657732e-01,-1.8423249999999998e+00,-1.7285993346007611e+00,9.5096249999999993e-01,9.0403512357414395e-01,-1.8423249999999998e+00,-1.6914188688212926e+00,9.5096249999999993e-01,8.5927186311787018e-01
-1.8057249999999998e+00,-1.6950939278937374e+00,9.4215000000000004e-01,8.6991532258064452e-01,-1.8057249999999998e+00,-1.7287456831119552e+00,9.4215000000000004e-01,9.0410744781783625e-01,-1.8057249999999998e+00,-1.6916357685009487e+00,9.4215000000000004e-01,8.5942912713472430e-01
-1.8361500000000002e+00,-1.6953610795454537e+00,9.5351249999999999e-01,8.7007365056818120e-01,-1.8361500000000002e+00,-1.7289491003787885e+00,9.5351249999999999e-01,9.0420101799242369e-01,-1.8361500000000002e+00,-1.6919094696969696e+00,9.5351249999999999e-01,8.5960731534090851e-01
-1.8478000000000001e+00,-1.6956492438563320e+00,9.5166250000000008e-01,8.7022788279773089e-01,-1.8478000000000001e+00,-1.7291737712665414e+00,9.5166250000000008e-01,9.0429073724007503e-01,-1.8478000000000001e+00,-1.6922041587901699e+00,9.5166250000000008e-01,8.5978133270321300e-01
-1.7926000000000000e+00,-1.6958321698113199e+00,9.4212500000000010e-01,8.7036353773584840e-01,-1.7926000000000000e+00,-1.7292934433962270e+00,9.4212500000000010e-01,9.0436212264150884e-01,-1.7926000000000000e+00,-1.6923935849056602e+00,9.4212500000000010e-01,8.5993669811320694e-01
-1.7093000000000000e+00,-1.6958575329566847e+00,9.1736249999999997e-01,8.7045204802259823e-01,-1.7093000000000000e+00,-1.7292557909604527e+00,9.1736249999999997e-01,9.0438660546139304e-01,-1.7093000000000000e+00,-1.6924254237288134e+00,9.1736249999999997e-01,8.6004484463276776e-01
-1.6923750000000002e+00,-1.6958509868421043e+00,9.1332499999999994e-01,8.7053263627819477e-01,-1.6923750000000002e+00,-1.7291864661654142e+00,9.1332499999999994e-01,9.0440340695488664e-01,-1.6923750000000002e+00,-1.6924253289473683e+00,9.1332499999999994e-01,8.6014499530075128e-01
-1.6671250000000000e+00,-1.6957970919324570e+00,8.9997499999999997e-01,8.7058787523452086e-01,-1.6671250000000000e+00,-1.7290700281425897e+00,8.9997499999999997e-01,9.0439509849906130e-01,-1.6671250000000000e+00,-1.6923778611632272e+00,8.9997499999999997e-01,8.6021972326453977e-01
-1.7108750000000001e+00,-1.6958253277153550e+00,8.9972500000000000e-01,8.7064243913857609e-01,-1.7108750000000001e+00,-1.7290359550561802e+00,8.9972500000000000e-01,9.0438635299625403e-01,-1.7108750000000001e+00,-1.6924125000000001e+00,8.9972500000000000e-01,8.6029370318351994e-01
-1.6672499999999999e+00,-1.6957719158878497e+00,8.6396249999999997e-01,8.7062995327102732e-01,-1.6672499999999999e+00,-1.7289204672897200e+00,8.6396249999999997e-01,9.0431079439252282e-01,-1.6672499999999999e+00,-1.6923654672897197e+00,8.6396249999999997e-01,8.6030056074766292e-01
-1.6821250000000001e+00,-1.6957464552238799e+00,8.7971250000000001e-01,8.7064689832089481e-01,-1.6821250000000001e+00,-1.7288331623134332e+00,8.7971250000000001e-01,9.0426490205223820e-01,-1.6821250000000001e+00,-1.6923463619402985e+00,8.7971250000000001e-01,8.6033677705223821e-01
-1.6098249999999998e+00,-1.6955864525139657e+00,8.6294999999999999e-01,8.7063256517690801e-01,-1.6098249999999998e+00,-1.7286115456238367e+00,8.6294999999999999e-01,9.0418796554934766e-01,-1.6098249999999998e+00,-1.6921926908752329e+00,8.6294999999999999e-01,8.6034164338919861e-01
-1.6387749999999999e+00,-1.6954808550185867e+00,8.8101249999999998e-01,8.7065185873605877e-01,-1.6387749999999999e+00,-1.7284445631970264e+00,8.8101249999999998e-01,9.0414488847583585e-01,-1.6387749999999999e+00,-1.6920934014869891e+00,8.8101249999999998e-01,8.6038006505576148e-01
-1.7828500000000000e+00,-1.6956429499072350e+00,9.3738749999999993e-01,8.7077567254174326e-01,-1.7828500000000000e+00,-1.7285455009276445e+00,9.3738749999999993e-01,9.0420656307977676e-01,-1.7828500000000000e+00,-1.6922617810760672e+00,9.3738749999999993e-01,8.6052293599257823e-01
-1.8352500000000000e+00,-1.6959014814814808e+00,9.5526250000000001e-01,8.7093212962962896e-01,-1.8352500000000000e+00,-1.7287431018518526e+00,9.5526250000000001e-01,9.0430111111111056e-01,-1.8352500000000000e+00,-1.6925265740740745e+00,9.5526250000000001e-01,8.6069837962962903e-01
-1.8258500000000000e+00,-1.6961416820702395e+00,9.5053749999999992e-01,8.7107927449168132e-01,-1.8258500000000000e+00,-1.7289225970425146e+00,9.5053749999999992e-01,9.0438657578558168e-01,-1.8258500000000000e+00,-1.6927730129390022e+00,9.5053749999999992e-01,8.6086444085027669e-01
-1.6696500000000001e+00,-1.6960928044280437e+00,8.9181250000000001e-01,8.7111752767527606e-01,-1.6696500000000001e+00,-1.7288132380073808e+00,8.9181250000000001e-01,9.0436337638376330e-01,-1.6696500000000001e+00,-1.6927303505535058e+00,8.9181250000000001e-01,8.6092154059040527e-01
-1.7714250000000000e+00,-1.6962315377532222e+00,9.0123750000000002e-01,8.7117299723756836e-01,-1.7714250000000000e+00,-1.7288917127071830e+00,9.0123750000000002e-01,9.0435761970534012e-01,-1.7714250000000000e+00,-1.6928752762430943e+00,9.0123750000000002e-01,8.6099578729281701e-01
-1.7315750000000001e+00,-1.6962965073529406e+00,9.0103750000000005e-01,8.7122789522058752e-01,-1.7315750000000001e+00,-1.7288966452205889e+00,9.0103750000000005e-01,9.0435151654411694e-01,-1.7315750000000001e+00,-1.6929464154411769e+00,9.0103750000000005e-01,8.6106939338235222e-01
-1.6624749999999999e+00,-1.6962344495412838e+00,8.8959999999999995e-01,8.7126160550458631e-01,-1.6624749999999999e+00,-1.7287747706422025e+00,8.8959999999999995e-01,9.0432444954128366e-01,-1.6624749999999999e+00,-1.6928905045871563e+00,8.8959999999999995e-01,8.6112174311926537e-01
-1.6808500000000002e+00,-1.6962062728937721e+00,8.9901249999999999e-01,8.7131243131868052e-01,-1.6808500000000002e+00,-1.7286869963369971e+00,8.9901249999999999e-01,9.0431472069597008e-01,-1.6808500000000002e+00,-1.6928684523809527e+00,8.9901249999999999e-01,8.6119114010988940e-01
-1.7799250000000000e+00,-1.6963593235831804e+00,9.3703749999999997e-01,8.7143258683729352e-01,-1.7799250000000000e+00,-1.7287806672760520e+00,9.3703749999999997e-01,9.0437454296160813e-01,-1.7799250000000000e+00,-1.6930276051188304e+00,9.3703749999999997e-01,8.6132979890310712e-01
-1.7424250000000001e+00,-1.6964433850364957e+00,9.2280000000000006e-01,8.7152632299269994e-01,-1.7424250000000001e+00,-1.7288055656934316e+00,9.2280000000000006e-01,9.0440816605839358e-01,-1.7424250000000001e+00,-1.6931177463503655e+00,9.2280000000000006e-01,8.6144197080291895e-01
-1.7926499999999999e+00,-1.6966186247723127e+00,9.3951249999999997e-01,8.7165015938069135e-01,-1.7926499999999999e+00,-1.7289218579234982e+00,9.3951249999999997e-01,9.0447210837887004e-01,-1.7926499999999999e+00,-1.6932990437158475e+00,9.3951249999999997e-01,8.6158417577413404e-01
-1.6964500000000000e+00,-1.6966183181818175e+00,9.0090000000000003e-01,8.7170334090909007e-01,-1.6964500000000000e+00,-1.7288628181818193e+00,9.0090000000000003e-01,9.0446561363636291e-01,-1.6964500000000000e+00,-1.6933047727272732e+00,9.0090000000000003e-01,8.6165565909090824e-01
-1.5827500000000001e+00,-1.6964116606170594e+00,8.6032500000000001e-01,8.7168269056261249e-01,-1.5827500000000001e+00,-1.7285976406533585e+00,8.6032500000000001e-01,9.0438550362976333e-01,-1.5827500000000001e+00,-1.6931041288566249e+00,8.6032500000000001e-01,8.6165324410163258e-01
-1.6244749999999999e+00,-1.6962813405797095e+00,8.6908750000000001e-01,8.7167798913043382e-01,-1.6244749999999999e+00,-1.7284090126811604e+00,8.6908750000000001e-01,9.0432155797101377e-01,-1.6244749999999999e+00,-1.6929798007246382e+00,8.6908750000000001e-01,8.6166671195652089e-01
-1.7508500000000000e+00,-1.6963800180831821e+00,9.1656249999999995e-01,8.7175915461121067e-01,-1.7508500000000000e+00,-1.7284495931283916e+00,9.1656249999999995e-01,9.0434369349005350e-01,-1.7508500000000000e+00,-1.6930844484629299e+00,9.1656249999999995e-01,8.6176598101265733e-01
-1.8336500000000000e+00,-1.6966277978339346e+00,9.4773750000000012e-01,8.7189629963898829e-01,-1.8336500000000000e+00,-1.7286394855595679e+00,9.4773750000000012e-01,9.0442202166064911e-01,-1.8336500000000000e+00,-1.6933381768953073e+00,9.4773750000000012e-01,8.6192116425992693e-01
-1.8540500000000000e+00,-1.6969114414414410e+00,9.5989999999999998e-01,8.7205486486486394e-01,-1.8540500000000000e+00,-1.7288654504504517e+00,9.5989999999999998e-01,9.0452198198198130e-01,-1.8540500000000000e+00,-1.6936277477477484e+00,9.5989999999999998e-01,8.6209770270270192e-01
-1.8248500000000001e+00,-1.6971415467625894e+00,9.4542500000000007e-01,8.7218682553956739e-01,-1.8248500000000001e+00,-1.7290380845323752e+00,9.4542500000000007e-01,9.0459554856115043e-01,-1.8248500000000001e+00,-1.6938637589928063e+00,9.4542500000000007e-01,8.6224757194244528e-01
-1.8318500000000000e+00,-1.6973833931777373e+00,9.4855000000000000e-01,8.7232392280071713e-01,-1.8318500000000000e+00,-1.7292226660682237e+00,9.4855000000000000e-01,9.0467446140035834e-01,-1.8318500000000000e+00,-1.6941114901256737e+00,9.4855000000000000e-01,8.6240251346499031e-01
-1.7786999999999999e+00,-1.6975291218637987e+00,9.3147499999999994e-01,8.7242992831541122e-01,-1.7786999999999999e+00,-1.7293113351254490e+00,9.3147499999999994e-01,9.0472249103942581e-01,-1.7786999999999999e+00,-1.6942630824372764e+00,9.3147499999999994e-01,8.6252629928315339e-01
-1.8545500000000001e+00,-1.6978100178890871e+00,9.5346249999999999e-01,8.7257488819320128e-01,-1.8545500000000001e+00,-1.7295353756708416e+00,9.5346249999999999e-01,9.0480968246869342e-01,-1.8545500000000001e+00,-1.6945498211091239e+00,9.5346249999999999e-01,8.6268897584973092e-01
-1.7708750000000000e+00,-1.6979404910714282e+00,9.2043750000000002e-01,8.7266035714285617e-01,-1.7708750000000000e+00,-1.7296091964285725e+00,9.2043750000000002e-01,9.0483758928571356e-01,-1.7708750000000000e+00,-1.6946861160714293e+00,9.2043750000000002e-01,8.6279209821428493e-01
-1.7045750000000002e+00,-1.6979523172905522e+00,9.0477500000000011e-01,8.7271760249554264e-01,-1.7045750000000002e+00,-1.7295645721925144e+00,9.0477500000000011e-01,9.0483747771835932e-01,-1.7045750000000002e+00,-1.6947037433155085e+00,9.0477500000000011e-01,8.6286693404634507e-01
-1.7892250000000001e+00,-1.6981147241992878e+00,9.2535000000000001e-01,8.7281125444839747e-01,-1.7892250000000001e+00,-1.7296707295373674e+00,9.2535000000000001e-01,9.0487397686832660e-01,-1.7892250000000001e+00,-1.6948719306049826e+00,9.2535000000000001e-01,8.6297811387900281e-01
-1.7925750000000000e+00,-1.6982825044404970e+00,9.1282500000000000e-01,8.7288232682060285e-01,-1.7925750000000000e+00,-1.7297824600355249e+00,9.1282500000000000e-01,9.0488809946713955e-01,-1.7925750000000000e+00,-1.6950454706927180e+00,9.1282500000000000e-01,8.6306665186500819e-01
-1.7649000000000001e+00,-1.6984006205673756e+00,9.1364999999999996e-01,8.7295460992907703e-01,-1.7649000000000001e+00,-1.7298447251773059e+00,9.1364999999999996e-01,9.0490363475177227e-01,-1.7649000000000001e+00,-1.6951693262411351e+00,9.1364999999999996e-01,8.6315633865248154e-01
-1.7153999999999998e+00,-1.6984307079646015e+00,9.1312499999999996e-01,8.7302570796460077e-01,-1.7153999999999998e+00,-1.7298191592920364e+00,9.1312499999999996e-01,9.0491818584070716e-01,-1.7153999999999998e+00,-1.6952051327433633e+00,9.1312499999999996e-01,8.6324477876106120e-01
-1.7358000000000002e+00,-1.6984967314487631e+00,9.1563749999999999e-01,8.7310099381625339e-01,-1.7358000000000002e+00,-1.7298297261484110e+00,9.1563749999999999e-01,9.0493712455830311e-01,-1.7358000000000002e+00,-1.6952768551236754e+00,9.1563749999999999e-01,8.6333734540635965e-01
-1.8338500000000000e+00,-1.6987354497354494e+00,9.4786249999999994e-01,8.7323284832451398e-01,-1.8338500000000000e+00,-1.7300131834215180e+00,9.4786249999999994e-01,9.0501283068783001e-01,-1.8338500000000000e+00,-1.6955212522045862e+00,9.4786249999999994e-01,8.6348641975308560e-01
-1.8001499999999999e+00,-1.6989139964788731e+00,9.3637500000000007e-01,8.7334401408450602e-01,-1.8001499999999999e+00,-1.7301366637323956e+00,9.3637500000000007e-01,9.0506804577464717e-01,-1.8001499999999999e+00,-1.6957054577464794e+00,9.3637500000000007e-01,8.6361474471830901e-01
-1.8679499999999998e+00,-1.6992110720562388e+00,9.6239999999999992e-01,8.7350052724077221e-01,-1.8679499999999998e+00,-1.7303788664323385e+00,9.6239999999999992e-01,9.0516880492091312e-01,-1.8679499999999998e+00,-1.6960081722319862e+00,9.6239999999999992e-01,8.6378835676625576e-01
-1.8060000000000000e+00,-1.6993984210526314e+00,9.3921250000000001e-01,8.7361581140350764e-01,-1.8060000000000000e+00,-1.7305115350877205e+00,9.3921250000000001e-01,9.0522853070175380e-01,-1.8060000000000000e+00,-1.6962011403508777e+00,9.3921250000000001e-01,8.6392067982456056e-01
-1.7831999999999999e+00,-1.6995451838879156e+00,9.3023750000000005e-01,8.7371497373029661e-01,-1.7831999999999999e+00,-1.7306038091068312e+00,9.3023750000000005e-01,9.0527232924693457e-01,-1.7831999999999999e+00,-1.6963535026269705e+00,9.3023750000000005e-01,8.6403682136602367e-01
-1.8954499999999999e+00,-1.6998876748251746e+00,9.5959999999999990e-01,8.7386512237762137e-01,-1.8954499999999999e+00,-1.7308920017482528e+00,9.5959999999999990e-01,9.0536730769230711e-01,-1.8954499999999999e+00,-1.6967015734265738e+00,9.5959999999999990e-01,8.6420388986013896e-01
-1.9300500000000000e+00,-1.7002893542757416e+00,9.8167500000000008e-01,8.7405327225130791e-01,-1.9300500000000000e+00,-1.7312395724258300e+00,9.8167500000000008e-01,9.0550047993019134e-01,-1.9300500000000000e+00,-1.6971088132635257e+00,9.8167500000000008e-01,8.6440890052355934e-01
-1.8382250000000000e+00,-1.7005296602787454e+00,9.5686250000000006e-01,8.7419753919860521e-01,-1.8382250000000000e+00,-1.7314259581881544e+00,9.5686250000000006e-01,9.0558996080139320e-01,-1.8382250000000000e+00,-1.6973546602787459e+00,9.5686250000000006e-01,8.6456996951219423e-01
-1.7794250000000000e+00,-1.7006668695652170e+00,9.3584999999999996e-01,8.7430476086956421e-01,-1.7794250000000000e+00,-1.7315094347826097e+00,9.3584999999999996e-01,9.0564258695652111e-01,-1.7794250000000000e+00,-1.6974973913043481e+00,9.3584999999999996e-01,8.6469393478260792e-01
-1.7327500000000000e+00,-1.7007225694444439e+00,9.1876250000000004e-01,8.7438194444444350e-01,-1.7327500000000000e+00,-1.7315115885416676e+00,9.1876250000000004e-01,9.0566536458333269e-01,-1.7327500000000000e+00,-1.6975585937500002e+00,9.1876250000000004e-01,8.6478780381944365e-01
-1.7957500000000000e+00,-1.7008872616984396e+00,9.4314999999999993e-01,8.7450112651646350e-01,-1.7957500000000000e+00,-1.7316229202772975e+00,9.4314999999999993e-01,9.0573032928942732e-01,-1.7957500000000000e+00,-1.6977287694974004e+00,9.4314999999999993e-01,8.6492361351819680e-01
-1.8232499999999998e+00,-1.7010989619377157e+00,9.4916250000000002e-01,8.7463029844290563e-01,-1.8232499999999998e+00,-1.7317814446366793e+00,9.4916250000000002e-01,9.0580547145328649e-01,-1.8232499999999998e+00,-1.6979459342560554e+00,9.4916250000000002e-01,8.6506935553633135e-01
-1.7715000000000001e+00,-1.7012205526770285e+00,9.2312499999999997e-01,8.7471405440414418e-01,-1.7715000000000001e+00,-1.7318500431778938e+00,9.2312499999999997e-01,9.0583538428324639e-01,-1.7715000000000001e+00,-1.6980729706390330e+00,9.2312499999999997e-01,8.6516962435233091e-01
-1.7583500000000001e+00,-1.7013190517241370e+00,9.2556250000000007e-01,8.7480172413793011e-01,-1.7583500000000001e+00,-1.7318957327586215e+00,9.2556250000000007e-01,9.0586939655172338e-01,-1.7583500000000001e+00,-1.6981768965517243e+00,9.2556250000000007e-01,8.6527374999999940e-01
-1.8000999999999998e+00,-1.7014890705679853e+00,9.3709999999999993e-01,8.7490895008605762e-01,-1.8000999999999998e+00,-1.7320131239242695e+00,9.3709999999999993e-01,9.0592314974182375e-01,-1.8000999999999998e+00,-1.6983523235800346e+00,9.3709999999999993e-01,8.6539737521514570e-01
-1.8499500000000000e+00,-1.7017441580756005e+00,9.4713750000000008e-01,8.7503305412371046e-01,-1.8499500000000000e+00,-1.7322157646048120e+00,9.4713750000000008e-01,9.0599396477663163e-01,-1.8499500000000000e+00,-1.6986128006872856e+00,9.4713750000000008e-01,8.6553782216494779e-01
-1.8633500000000001e+00,-1.7020213550600334e+00,9.5067499999999994e-01,8.7516280017152570e-01,-1.8633500000000001e+00,-1.7324406946826767e+00,9.5067499999999994e-01,9.0607060463121725e-01,-1.8633500000000001e+00,-1.6988953687821615e+00,9.5067499999999994e-01,8.6568385506003365e-01
-1.8314750000000002e+00,-1.7022430222602729e+00,9.4878750000000001e-01,8.7528886986301280e-01,-1.8314750000000002e+00,-1.7326102739726037e+00,9.4878750000000001e-01,9.0614374999999947e-01,-1.8314750000000002e+00,-1.6991223886986302e+00,9.4878750000000001e-01,8.6582615582191713e-01
-1.8287500000000001e+00,-1.7024592735042725e+00,9.4519999999999993e-01,8.7540837606837518e-01,-1.8287500000000001e+00,-1.7327746153846162e+00,9.4519999999999993e-01,9.0621051282051224e-01,-1.8287500000000001e+00,-1.6993439743589744e+00,9.4519999999999993e-01,8.6596183760683687e-01
-1.7415750000000001e+00,-1.7025260238907840e+00,9.1653750000000000e-01,8.7547856228668852e-01,-1.7415750000000001e+00,-1.7327896331058028e+00,9.1653750000000000e-01,9.0622813566552840e-01,-1.7415750000000001e+00,-1.6994160409556316e+00,9.1653750000000000e-01,8.6604814419795151e-01
-1.7858750000000001e+00,-1.7026680153321967e+00,9.3546249999999997e-01,8.7558074957410470e-01,-1.7858750000000001e+00,-1.7328800681431014e+00,9.3546249999999997e-01,9.0627793867120887e-01,-1.7858750000000001e+00,-1.6995633304940376e+00,9.3546249999999997e-01,8.6616639693355979e-01
-1.7499250000000002e+00,-1.7027483843537405e+00,9.2130000000000001e-01,8.7565850340135964e-01,-1.7499250000000002e+00,-1.7329090561224496e+00,9.2130000000000001e-01,9.0630348639455716e-01,-1.7499250000000002e+00,-1.6996489795918368e+00,9.2130000000000001e-01,8.6626016156462515e-01
-1.6980000000000002e+00,-1.7027403225806441e+00,8.8026250000000006e-01,8.7566632003395484e-01,-1.6980000000000002e+00,-1.7328497877758919e+00,8.8026250000000006e-01,9.0625927419354768e-01,-1.6980000000000002e+00,-1.6996461799660441e+00,8.8026250000000006e-01,8.6628393463497388e-01
-1.6153750000000000e+00,-1.7025922457627107e+00,8.3671249999999997e-01,8.7560029661016847e-01,-1.6153750000000000e+00,-1.7326506779661024e+00,8.3671249999999997e-01,9.0614139830508400e-01,-1.6153750000000000e+00,-1.6995033474576271e+00,8.3671249999999997e-01,8.6623381355932139e-01
-1.6450749999999998e+00,-1.7024949238578670e+00,8.5766249999999999e-01,8.7556994500845908e-01,-1.6450749999999998e+00,-1.7325024957698822e+00,8.5766249999999999e-01,9.0605936971235113e-01,-1.6450749999999998e+00,-1.6994112521150591e+00,8.5766249999999999e-01,8.6621931049069312e-01
-1.6096750000000000e+00,-1.7023381334459451e+00,8.1896249999999993e-01,8.7547432432432315e-01,-1.6096750000000000e+00,-1.7322950168918927e+00,8.1896249999999993e-01,9.0591224662162073e-01,-1.6096750000000000e+00,-1.6992596706081080e+00,8.1896249999999993e-01,8.6613948479729674e-01
-1.6986500000000000e+00,-1.7023319139966266e+00,8.7147499999999989e-01,8.7546758010117931e-01,-1.6986500000000000e+00,-1.7322382799325471e+00,8.7147499999999989e-01,9.0585417369308519e-01,-1.6986500000000000e+00,-1.6992586424957841e+00,8.7147499999999989e-01,8.6614848229342278e-01
-1.7487250000000001e+00,-1.7024100168350162e+00,9.2057500000000003e-01,8.7554351851851742e-01,-1.7487250000000001e+00,-1.7322660353535360e+00,9.2057500000000003e-01,9.0587895622895542e-01,-1.7487250000000001e+00,-1.6993419191919192e+00,9.2057500000000003e-01,8.6624010942760898e-01
-1.7658250000000002e+00,-1.7025165966386548e+00,9.2142499999999994e-01,8.7562063025209969e-01,-1.7658250000000002e+00,-1.7323224369747905e+00,9.2142499999999994e-01,9.0590508403361258e-01,-1.7658250000000002e+00,-1.6994536554621849e+00,9.2142499999999994e-01,8.6633285714285668e-01
-1.8076249999999998e+00,-1.7026929530201336e+00,9.3536249999999999e-01,8.7572086828858953e-01,-1.8076249999999998e+00,-1.7324487835570475e+00,9.3536249999999999e-01,9.0595450922818710e-01,-1.8076249999999998e+00,-1.6996351510067116e+00,9.3536249999999999e-01,8.6644867869127473e-01
-1.7646250000000001e+00,-1.7027966917922941e+00,9.2500000000000004e-01,8.7580341289782127e-01,-1.7646250000000001e+00,-1.7325026800670023e+00,9.2500000000000004e-01,9.0598641122277968e-01,-1.7646250000000001e+00,-1.6997440117252933e+00,9.2500000000000004e-01,8.6654675460636466e-01
-1.7681000000000000e+00,-1.7029058946488287e+00,9.2157500000000003e-01,8.7587995401337670e-01,-1.7681000000000000e+00,-1.7325622073578599e+00,9.2157500000000003e-01,9.0601247909698901e-01,-1.7681000000000000e+00,-1.6998583193979935e+00,9.2157500000000003e-01,8.6663877508361142e-01
-1.7567500000000000e+00,-1.7029957846410677e+00,9.1579999999999995e-01,8.7594659849749457e-01,-1.7567500000000000e+00,-1.7326025876460773e+00,9.1579999999999995e-01,9.0602881886477360e-01,-1.7567500000000000e+00,-1.6999532971619367e+00,9.1579999999999995e-01,8.6672084724540843e-01
-1.8138749999999999e+00,-1.7031805833333327e+00,9.4067499999999993e-01,8.7605447916666546e-01,-1.8138749999999999e+00,-1.7327380416666673e+00,9.4067499999999993e-01,9.0608656249999908e-01,-1.8138749999999999e+00,-1.7001431666666669e+00,9.4067499999999993e-01,8.6684410416666613e-01
-1.8657249999999999e+00,-1.7034510399334435e+00,9.6470000000000000e-01,8.7620197587354287e-01,-1.8657249999999999e+00,-1.7329593178036613e+00,9.6470000000000000e-01,9.0618408901830194e-01,-1.8657249999999999e+00,-1.7004186772046592e+00,9.6470000000000000e-01,8.6700692595673823e-01
-1.8784999999999998e+00,-1.7037418189368765e+00,9.6796250000000006e-01,8.7635440199335435e-01,-1.8784999999999998e+00,-1.7332010797342201e+00,9.6796250000000006e-01,9.0628671096345426e-01,-1.8784999999999998e+00,-1.7007144933554821e+00,9.6796250000000006e-01,8.6717462624584662e-01
-1.9104500000000000e+00,-1.7040846185737972e+00,9.7620000000000007e-01,8.7651998341625081e-01,-1.9104500000000000e+00,-1.7334950248756229e+00,9.7620000000000007e-01,9.0640265339966730e-01,-1.9104500000000000e+00,-1.7010623134328362e+00,9.7620000000000007e-01,8.6735543117744551e-01
-1.9088000000000001e+00,-1.7044235513245027e+00,9.7296249999999995e-01,8.7667965645695234e-01,-1.9088000000000001e+00,-1.7337852649006631e+00,9.7296249999999995e-01,9.0651285182119101e-01,-1.9088000000000001e+00,-1.7014062500000002e+00,9.7296249999999995e-01,8.6753027731788013e-01
-1.8904500000000000e+00,-1.7047310330578509e+00,9.6803749999999988e-01,8.7683066115702357e-01,-1.8904500000000000e+00,-1.7340442148760340e+00,9.6803749999999988e-01,9.0661454545454456e-01,-1.8904500000000000e+00,-1.7017187190082650e+00,9.6803749999999988e-01,8.6769640495867706e-01
-1.8622250000000000e+00,-1.7049909240924088e+00,9.5317499999999999e-01,8.7695664191419020e-01,-1.8622250000000000e+00,-1.7342557343234335e+00,9.5317499999999999e-01,9.0669137788778786e-01,-1.8622250000000000e+00,-1.7019835808580863e+00,9.5317499999999999e-01,8.6783745874587404e-01
-1.7949500000000000e+00,-1.7051391268533769e+00,9.4027500000000008e-01,8.7706095551894447e-01,-1.7949500000000000e+00,-1.7343557248764425e+00,9.4027500000000008e-01,9.0674670510708311e-01,-1.7949500000000000e+00,-1.7021367380560137e+00,9.4027500000000008e-01,8.6795679571663864e-01
-1.7904249999999999e+00,-1.7052793996710520e+00,9.4120000000000004e-01,8.7716644736841987e-01,-1.7904249999999999e+00,-1.7344479440789484e+00,9.4120000000000004e-01,9.0680337171052539e-01,-1.7904249999999999e+00,-1.7022819490131582e+00,9.4120000000000004e-01,8.6807726151315734e-01
-1.7803750000000000e+00,-1.7054027093596056e+00,9.3811250000000002e-01,8.7726652298850449e-01,-1.7803750000000000e+00,-1.7345233579638761e+00,9.3811250000000002e-01,9.0685478243021256e-01,-1.7803750000000000e+00,-1.7024101806239742e+00,9.3811250000000002e-01,8.6819226190476129e-01
-1.7179000000000000e+00,-1.7054231967213112e+00,9.0963750000000010e-01,8.7731959016393324e-01,-1.7179000000000000e+00,-1.7344961065573783e+00,9.0963750000000010e-01,9.0685934426229420e-01,-1.7179000000000000e+00,-1.7024355737704924e+00,9.0963750000000010e-01,8.6826020491803224e-01
-1.6659750000000000e+00,-1.7053586333878883e+00,8.9456249999999993e-01,8.7734781096562897e-01,-1.6659750000000000e+00,-1.7343839607201319e+00,8.9456249999999993e-01,9.0683921849427085e-01,-1.6659750000000000e+00,-1.7023759001636667e+00,8.9456249999999993e-01,8.6830325286415666e-01
-1.7036500000000001e+00,-1.7053558415032675e+00,9.0510000000000002e-01,8.7739315767973736e-01,-1.7036500000000001e+00,-1.7343337418300662e+00,9.0510000000000002e-01,9.0683637663398597e-01,-1.7036500000000001e+00,-1.7023779820261442e+00,9.0510000000000002e-01,8.6836337826797327e-01
-1.7682000000000000e+00,-1.7054583605220222e+00,9.3269999999999997e-01,8.7748338091353861e-01,-1.7682000000000000e+00,-1.7343889885807513e+00,9.3269999999999997e-01,9.0687856851549653e-01,-1.7682000000000000e+00,-1.7024853588907018e+00,9.3269999999999997e-01,8.6846833197389817e-01
-1.7864500000000001e+00,-1.7055902687296411e+00,9.3454999999999999e-01,8.7757632328990087e-01,-1.7864500000000001e+00,-1.7344737785016295e+00,9.3454999999999999e-01,9.0692363599348425e-01,-1.7864500000000001e+00,-1.7026221091205216e+00,9.3454999999999999e-01,8.6857595684039013e-01
