e_rnd,avg_e_rnd,m_rnd,avg_m_rnd,e_low,avg_e_low,m_low,avg_m_low,e_hig,avg_e_hig,m_hig,avg_m_hig
-1.9993500000000000e+00,-1.9725374090909091e+00,9.9983750000000005e-01,9.7495697727272723e-01,-1.9993500000000000e+00,-1.9969592272727277e+00,9.9983750000000005e-01,9.9922415909090934e-01,-1.7233250000000000e+00,-1.7338519090909095e+00,1.0049999999999998e-02,1.4485472727272738e-01
-1.9644999999999999e+00,-1.9725228221415609e+00,9.9112499999999992e-01,9.7498632032667876e-01,-1.9644999999999999e+00,-1.9969003176043563e+00,9.9112499999999992e-01,9.9920946007259548e-01,-1.6963249999999999e+00,-1.7337838021778589e+00,7.4500000000000000e-03,1.4460535390199650e-01
-1.9680500000000001e+00,-1.9725147192028984e+00,9.9201249999999996e-01,9.7501716485507250e-01,-1.9680500000000001e+00,-1.9968480525362324e+00,9.9201249999999996e-01,9.9919642210144943e-01,-1.7197749999999998e+00,-1.7337584239130439e+00,1.4375000000000001e-02,1.4436942934782621e-01
-1.9926499999999998e+00,-1.9725511301989149e+00,9.9816249999999995e-01,9.7505901898734182e-01,-1.9926499999999998e+00,-1.9968404611211577e+00,9.9816249999999995e-01,9.9919455244122990e-01,-1.7604000000000000e+00,-1.7338066003616641e+00,3.3962500000000000e-02,1.4416977848101278e-01
-2.0000000000000000e+00,-1.9726006768953066e+00,1.0000000000000000e+00,9.7510403880866436e-01,-2.0000000000000000e+00,-1.9968461642599280e+00,1.0000000000000000e+00,9.9919600631768979e-01,-1.7700000000000000e+00,-1.7338719314079427e+00,5.6937499999999995e-02,1.4401231949458498e-01
-2.0000000000000000e+00,-1.9726500450450448e+00,1.0000000000000000e+00,9.7514889639639646e-01,-2.0000000000000000e+00,-1.9968518468468470e+00,1.0000000000000000e+00,9.9919745495495516e-01,-1.7700000000000000e+00,-1.7339370270270276e+00,7.1162500000000004e-02,1.4388105855855871e-01
-1.9983000000000002e+00,-1.9726961780575538e+00,9.9957499999999999e-01,9.7519282823741027e-01,-1.9983000000000002e+00,-1.9968544514388491e+00,9.9957499999999999e-01,9.9919813399280610e-01,-1.7687750000000000e+00,-1.7339996852517989e+00,5.5087499999999998e-02,1.4372135791366922e-01
-2.0000000000000000e+00,-1.9727451974865349e+00,1.0000000000000000e+00,9.7523736535008987e-01,-2.0000000000000000e+00,-1.9968600987432676e+00,1.0000000000000000e+00,9.9919957360861789e-01,-1.7859000000000000e+00,-1.7340928635547581e+00,5.2687499999999998e-02,1.4355792190305222e-01
-1.9949500000000000e+00,-1.9727849910394264e+00,9.9873750000000006e-01,9.7527948028673839e-01,-1.9949500000000000e+00,-1.9968566756272403e+00,9.9873750000000006e-01,9.9919874551971355e-01,-1.7782000000000000e+00,-1.7341719086021510e+00,3.2312500000000001e-02,1.4335855734767042e-01
-1.9853000000000001e+00,-1.9728073792486582e+00,9.9632499999999991e-01,9.7531712880143107e-01,-1.9853000000000001e+00,-1.9968360017889091e+00,9.9632499999999991e-01,9.9919360465116291e-01,-1.7734250000000000e+00,-1.7342421288014314e+00,2.4975000000000001e-02,1.4314677996422198e-01
-2.0000000000000000e+00,-1.9728559374999999e+00,1.0000000000000000e+00,9.7536120535714288e-01,-2.0000000000000000e+00,-1.9968416517857146e+00,1.0000000000000000e+00,9.9919504464285736e-01,-1.7795500000000002e+00,-1.7343230357142860e+00,2.6124999999999999e-02,1.4293781250000015e-01
-2.0000000000000000e+00,-1.9729043226381462e+00,1.0000000000000000e+00,9.7540512477718355e-01,-2.0000000000000000e+00,-1.9968472816399290e+00,1.0000000000000000e+00,9.9919647950089141e-01,-1.7725000000000000e+00,-1.7343910873440289e+00,3.8662500000000002e-02,1.4275193850267395e-01
-2.0000000000000000e+00,-1.9729525355871886e+00,1.0000000000000000e+00,9.7544888790035589e-01,-2.0000000000000000e+00,-1.9968528914590751e+00,1.0000000000000000e+00,9.9919790925266916e-01,-1.7791750000000000e+00,-1.7344707740213527e+00,3.8300000000000001e-02,1.4256608096085427e-01
-2.0000000000000000e+00,-1.9730005772646535e+00,1.0000000000000000e+00,9.7549249555950268e-01,-2.0000000000000000e+00,-1.9968584813499115e+00,1.0000000000000000e+00,9.9919933392539984e-01,-1.7790000000000001e+00,-1.7345498667850803e+00,2.2062499999999999e-02,1.4235204262877460e-01
-2.0000000000000000e+00,-1.9730484485815603e+00,1.0000000000000000e+00,9.7553594858156023e-01,-2.0000000000000000e+00,-1.9968640514184401e+00,1.0000000000000000e+00,9.9920075354609950e-01,-1.7747999999999999e+00,-1.7346212322695038e+00,3.0924999999999998e-02,1.4215447695035477e-01
-2.0000000000000000e+00,-1.9730961504424778e+00,1.0000000000000000e+00,9.7557924778761063e-01,-2.0000000000000000e+00,-1.9968696017699119e+00,1.0000000000000000e+00,9.9920216814159313e-01,-1.7650250000000001e+00,-1.7346750442477878e+00,5.8087500000000000e-02,1.4200568584070813e-01
-2.0000000000000000e+00,-1.9731436837455829e+00,1.0000000000000000e+00,9.7562239399293282e-01,-2.0000000000000000e+00,-1.9968751325088343e+00,1.0000000000000000e+00,9.9920357773851609e-01,-1.7659000000000000e+00,-1.7347302120141346e+00,5.8700000000000002e-02,1.4185850265017685e-01
-2.0000000000000000e+00,-1.9731910493827161e+00,1.0000000000000000e+00,9.7566538800705460e-01,-2.0000000000000000e+00,-1.9968806437389774e+00,1.0000000000000000e+00,9.9920498236331590e-01,-1.7689250000000001e+00,-1.7347905202821872e+00,4.2474999999999999e-02,1.4168322310405659e-01
-2.0000000000000000e+00,-1.9732382482394366e+00,1.0000000000000000e+00,9.7570823063380274e-01,-2.0000000000000000e+00,-1.9968861355633807e+00,1.0000000000000000e+00,9.9920638204225365e-01,-1.7557499999999999e+00,-1.7348274207746481e+00,6.3437499999999994e-02,1.4154546654929595e-01
-2.0000000000000000e+00,-1.9732852811950790e+00,1.0000000000000000e+00,9.7575092267135322e-01,-2.0000000000000000e+00,-1.9968916080843588e+00,1.0000000000000000e+00,9.9920777680140616e-01,-1.7711000000000001e+00,-1.7348911687170478e+00,6.0187499999999998e-02,1.4140248242530773e-01
-1.9914500000000002e+00,-1.9733171491228070e+00,9.9786249999999999e-01,9.7578971491228073e-01,-1.9914500000000002e+00,-1.9968820614035090e+00,9.9786249999999999e-01,9.9920541666666685e-01,-1.7636750000000001e+00,-1.7349416666666670e+00,4.4137500000000003e-02,1.4123184210526332e-01
-1.9940500000000001e+00,-1.9733534588441330e+00,9.9851249999999991e-01,9.7582950963222403e-01,-1.9940500000000001e+00,-1.9968771015761826e+00,9.9851249999999991e-01,9.9920420315236436e-01,-1.7736000000000001e+00,-1.7350093695271458e+00,5.1987500000000006e-02,1.4107554728546426e-01
-2.0000000000000000e+00,-1.9734000437062937e+00,1.0000000000000000e+00,9.7587176573426559e-01,-2.0000000000000000e+00,-1.9968825611888115e+00,1.0000000000000000e+00,9.9920559440559442e-01,-1.7800000000000000e+00,-1.7350880244755247e+00,5.6287500000000004e-02,1.4092731643356660e-01
-2.0000000000000000e+00,-1.9734464659685864e+00,1.0000000000000000e+00,9.7591387434554966e-01,-2.0000000000000000e+00,-1.9968880017452011e+00,1.0000000000000000e+00,9.9920698080279235e-01,-1.7788249999999999e+00,-1.7351643542757420e+00,5.8362499999999998e-02,1.4078322425828987e-01
-2.0000000000000000e+00,-1.9734927264808362e+00,1.0000000000000000e+00,9.7595583623693372e-01,-2.0000000000000000e+00,-1.9968934233449480e+00,1.0000000000000000e+00,9.9920836236933808e-01,-1.7582249999999999e+00,-1.7352045296167251e+00,5.5512499999999992e-02,1.4063466898954721e-01
-2.0000000000000000e+00,-1.9735388260869564e+00,1.0000000000000000e+00,9.7599765217391288e-01,-2.0000000000000000e+00,-1.9968988260869569e+00,1.0000000000000000e+00,9.9920973913043487e-01,-1.7394999999999998e+00,-1.7352120000000004e+00,3.6350000000000000e-02,1.4045330434782627e-01
-2.0000000000000000e+00,-1.9735847656249998e+00,1.0000000000000000e+00,9.7603932291666651e-01,-2.0000000000000000e+00,-1.9969042100694447e+00,1.0000000000000000e+00,9.9921111111111116e-01,-1.7528250000000001e+00,-1.7352425781250005e+00,3.3187500000000002e-02,1.4026707899305571e-01
-2.0000000000000000e+00,-1.9736305459272097e+00,1.0000000000000000e+00,9.7608084922010385e-01,-2.0000000000000000e+00,-1.9969095753899484e+00,1.0000000000000000e+00,9.9921247833622195e-01,-1.7446250000000001e+00,-1.7352588388214909e+00,2.7912499999999996e-02,1.4007235701906429e-01
-2.0000000000000000e+00,-1.9736761678200692e+00,1.0000000000000000e+00,9.7612223183390989e-01,-2.0000000000000000e+00,-1.9969149221453291e+00,1.0000000000000000e+00,9.9921384083044984e-01,-1.7480250000000002e+00,-1.7352809256055368e+00,1.5325000000000000e-02,1.3985653114186869e-01
-2.0000000000000000e+00,-1.9737216321243523e+00,1.0000000000000000e+00,9.7616347150259053e-01,-2.0000000000000000e+00,-1.9969202504317793e+00,1.0000000000000000e+00,9.9921519861830754e-01,-1.7547999999999999e+00,-1.7353146373057000e+00,2.0537500000000000e-02,1.3965045336787582e-01
-2.0000000000000000e+00,-1.9737669396551722e+00,1.0000000000000000e+00,9.7620456896551711e-01,-2.0000000000000000e+00,-1.9969255603448279e+00,1.0000000000000000e+00,9.9921655172413804e-01,-1.7690000000000001e+00,-1.7353727155172418e+00,2.8224999999999997e-02,1.3945834051724157e-01
-2.0000000000000000e+00,-1.9738120912220309e+00,1.0000000000000000e+00,9.7624552495697059e-01,-2.0000000000000000e+00,-1.9969308519793463e+00,1.0000000000000000e+00,9.9921790017211709e-01,-1.7689750000000002e+00,-1.7354305507745269e+00,4.9537500000000005e-02,1.3930357142857161e-01
-2.0000000000000000e+00,-1.9738570876288659e+00,1.0000000000000000e+00,9.7628634020618543e-01,-2.0000000000000000e+00,-1.9969361254295537e+00,1.0000000000000000e+00,9.9921924398625439e-01,-1.7790000000000001e+00,-1.7355054123711342e+00,7.2200000000000000e-02,1.3918827319587646e-01
-2.0000000000000000e+00,-1.9739019296740994e+00,1.0000000000000000e+00,9.7632701543739264e-01,-2.0000000000000000e+00,-1.9969413807890226e+00,1.0000000000000000e+00,9.9922058319039453e-01,-1.7758500000000002e+00,-1.7355746140651804e+00,7.1012500000000006e-02,1.3907133361921115e-01
-2.0000000000000000e+00,-1.9739466181506848e+00,1.0000000000000000e+00,9.7636755136986286e-01,-2.0000000000000000e+00,-1.9969466181506852e+00,1.0000000000000000e+00,9.9922191780821923e-01,-1.7724250000000001e+00,-1.7356377140410961e+00,8.0050000000000010e-02,1.3897026969178100e-01
-2.0000000000000000e+00,-1.9739911538461539e+00,1.0000000000000000e+00,9.7640794871794856e-01,-2.0000000000000000e+00,-1.9969518376068380e+00,1.0000000000000000e+00,9.9922324786324790e-01,-1.7741749999999998e+00,-1.7357035897435900e+00,7.1087499999999998e-02,1.3885423076923098e-01
-2.0000000000000000e+00,-1.9740355375426621e+00,1.0000000000000000e+00,9.7644820819112621e-01,-2.0000000000000000e+00,-1.9969570392491471e+00,1.0000000000000000e+00,9.9922457337883963e-01,-1.7715749999999999e+00,-1.7357648037542666e+00,5.4037499999999995e-02,1.3870949232081933e-01
-2.0000000000000000e+00,-1.9740797700170356e+00,1.0000000000000000e+00,9.7648833049403738e-01,-2.0000000000000000e+00,-1.9969622231686546e+00,1.0000000000000000e+00,9.9922589437819431e-01,-1.7693749999999999e+00,-1.7358220613287909e+00,5.6325000000000000e-02,1.3856914395230005e-01
-2.0000000000000000e+00,-1.9741238520408162e+00,1.0000000000000000e+00,9.7652831632653048e-01,-2.0000000000000000e+00,-1.9969673894557827e+00,1.0000000000000000e+00,9.9922721088435384e-01,-1.7760250000000000e+00,-1.7358904336734697e+00,7.5600000000000001e-02,1.3846205357142877e-01
-2.0000000000000000e+00,-1.9741677843803056e+00,1.0000000000000000e+00,9.7656816638370103e-01,-2.0000000000000000e+00,-1.9969725382003398e+00,1.0000000000000000e+00,9.9922852292020381e-01,-1.7618750000000001e+00,-1.7359345500848902e+00,8.6512499999999992e-02,1.3837385398981344e-01
-1.9851500000000000e+00,-1.9741863983050847e+00,9.9628749999999999e-01,9.7660158898305072e-01,-1.9851500000000000e+00,-1.9969525000000004e+00,9.9628749999999999e-01,9.9922353813559328e-01,-1.7410749999999999e+00,-1.7359432627118649e+00,1.2093750000000000e-01,1.3834430084745783e-01
-1.9966499999999998e+00,-1.9742244077834179e+00,9.9916250000000006e-01,9.7663976311336709e-01,-1.9966499999999998e+00,-1.9969519881556688e+00,9.9916250000000006e-01,9.9922343485617604e-01,-1.7509749999999999e+00,-1.7359686971235198e+00,1.2252500000000000e-01,1.3831753384094775e-01
-2.0000000000000000e+00,-1.9742679476351350e+00,1.0000000000000000e+00,9.7667922297297283e-01,-2.0000000000000000e+00,-1.9969571368243246e+00,1.0000000000000000e+00,9.9922474662162164e-01,-1.7500000000000000e+00,-1.7359923986486490e+00,1.1712500000000001e-01,1.3828173564189211e-01
-2.0000000000000000e+00,-1.9743113406408095e+00,1.0000000000000000e+00,9.7671854974704875e-01,-2.0000000000000000e+00,-1.9969622681281622e+00,1.0000000000000000e+00,9.9922605396290054e-01,-1.7500499999999999e+00,-1.7360161045531202e+00,8.9812499999999990e-02,1.3820000000000021e-01
-2.0000000000000000e+00,-1.9743545875420876e+00,1.0000000000000000e+00,9.7675774410774396e-01,-2.0000000000000000e+00,-1.9969673821548826e+00,1.0000000000000000e+00,9.9922735690235698e-01,-1.7492500000000002e+00,-1.7360383838383844e+00,7.1525000000000005e-02,1.3808775252525274e-01
-2.0000000000000000e+00,-1.9743976890756303e+00,1.0000000000000000e+00,9.7679680672268898e-01,-2.0000000000000000e+00,-1.9969724789915970e+00,1.0000000000000000e+00,9.9922865546218498e-01,-1.7522249999999999e+00,-1.7360655882352947e+00,9.0725000000000000e-02,1.3800815126050442e-01
-2.0000000000000000e+00,-1.9744406459731543e+00,1.0000000000000000e+00,9.7683573825503345e-01,-2.0000000000000000e+00,-1.9969775587248326e+00,1.0000000000000000e+00,9.9922994966442957e-01,-1.7600000000000000e+00,-1.7361057466442960e+00,7.4912499999999993e-02,1.3790228607382571e-01
-2.0000000000000000e+00,-1.9744834589614739e+00,1.0000000000000000e+00,9.7687453936348401e-01,-2.0000000000000000e+00,-1.9969826214405364e+00,1.0000000000000000e+00,9.9923123953098836e-01,-1.7638000000000000e+00,-1.7361521356783924e+00,6.6924999999999998e-02,1.3778339614740390e-01
-2.0000000000000000e+00,-1.9745261287625417e+00,1.0000000000000000e+00,9.7691321070234105e-01,-2.0000000000000000e+00,-1.9969876672240807e+00,1.0000000000000000e+00,9.9923252508361216e-01,-1.7638499999999999e+00,-1.7361984531772581e+00,9.3275000000000011e-02,1.3770896739130456e-01
-2.0000000000000000e+00,-1.9745686560934892e+00,1.0000000000000000e+00,9.7695175292153580e-01,-2.0000000000000000e+00,-1.9969926961602675e+00,1.0000000000000000e+00,9.9923380634390657e-01,-1.7800000000000000e+00,-1.7362715776293829e+00,9.8824999999999996e-02,1.3764405258764631e-01
-2.0000000000000000e+00,-1.9746110416666667e+00,1.0000000000000000e+00,9.7699016666666660e-01,-2.0000000000000000e+00,-1.9969977083333337e+00,1.0000000000000000e+00,9.9923508333333344e-01,-1.7736250000000000e+00,-1.7363338333333338e+00,9.1675000000000006e-02,1.3756743750000022e-01
-2.0000000000000000e+00,-1.9746532861896837e+00,1.0000000000000000e+00,9.7702845257903481e-01,-2.0000000000000000e+00,-1.9970027038269555e+00,1.0000000000000000e+00,9.9923635607321137e-01,-1.7873500000000002e+00,-1.7364187188019973e+00,8.6125000000000007e-02,1.3748184276206343e-01
-2.0000000000000000e+00,-1.9746953903654485e+00,1.0000000000000000e+00,9.7706661129568095e-01,-2.0000000000000000e+00,-1.9970076827242529e+00,1.0000000000000000e+00,9.9923762458471765e-01,-1.7800000000000000e+00,-1.7364911129568112e+00,9.6362500000000004e-02,1.3741353820598026e-01
-2.0000000000000000e+00,-1.9747373548922056e+00,1.0000000000000000e+00,9.7710464344941950e-01,-2.0000000000000000e+00,-1.9970126451077947e+00,1.0000000000000000e+00,9.9923888888888901e-01,-1.7788249999999999e+00,-1.7365613184079609e+00,9.6974999999999992e-02,1.3734647595356569e-01
-2.0000000000000000e+00,-1.9747791804635761e+00,1.0000000000000000e+00,9.7714254966887404e-01,-2.0000000000000000e+00,-1.9970175910596031e+00,1.0000000000000000e+00,9.9924014900662261e-01,-1.7782000000000000e+00,-1.7366302566225174e+00,7.5162500000000007e-02,1.3724352235099357e-01
-2.0000000000000000e+00,-1.9748208677685950e+00,1.0000000000000000e+00,9.7718033057851228e-01,-2.0000000000000000e+00,-1.9970225206611574e+00,1.0000000000000000e+00,9.9924140495867775e-01,-1.7785499999999999e+00,-1.7366995454545462e+00,5.4237500000000001e-02,1.3710632231404979e-01
-2.0000000000000000e+00,-1.9748624174917491e+00,1.0000000000000000e+00,9.7721798679867977e-01,-2.0000000000000000e+00,-1.9970274339933998e+00,1.0000000000000000e+00,9.9924265676567658e-01,-1.7623249999999999e+00,-1.7367418316831689e+00,5.9262499999999996e-02,1.3697786716171637e-01
-2.0000000000000000e+00,-1.9749038303130149e+00,1.0000000000000000e+00,9.7725551894563412e-01,-2.0000000000000000e+00,-1.9970323311367384e+00,1.0000000000000000e+00,9.9924390444810551e-01,-1.7611750000000002e+00,-1.7367820840197701e+00,4.3112500000000005e-02,1.3682322899505786e-01
-1.9826499999999998e+00,-1.9749165707236840e+00,9.9566250000000001e-01,9.7728579358552614e-01,-1.9826499999999998e+00,-1.9970086759868424e+00,9.9566250000000001e-01,9.9923801398026324e-01,-1.7526499999999998e+00,-1.7368081825657899e+00,5.4437500000000000e-02,1.3668772615131600e-01
-1.9800000000000000e+00,-1.9749249178981936e+00,9.9500000000000000e-01,9.7731488095238084e-01,-1.9800000000000000e+00,-1.9969807471264371e+00,9.9500000000000000e-01,9.9923105500821019e-01,-1.7427250000000001e+00,-1.7368178981937610e+00,7.4512499999999995e-02,1.3658563218390826e-01
-1.9922499999999999e+00,-1.9749533196721309e+00,9.9806250000000007e-01,9.7734889344262277e-01,-1.9922499999999999e+00,-1.9969729918032790e+00,9.9806250000000007e-01,9.9922913934426227e-01,-1.7373249999999998e+00,-1.7368187295081974e+00,1.0163750000000001e-01,1.3652834016393464e-01
-2.0000000000000000e+00,-1.9749943126022913e+00,1.0000000000000000e+00,9.7738596563011437e-01,-2.0000000000000000e+00,-1.9969779459901804e+00,1.0000000000000000e+00,9.9923040098199667e-01,-1.7395750000000001e+00,-1.7368232405891988e+00,1.2681249999999999e-01,1.3651243862520482e-01
-2.0000000000000000e+00,-1.9750351715686274e+00,1.0000000000000000e+00,9.7742291666666647e-01,-2.0000000000000000e+00,-1.9969828839869284e+00,1.0000000000000000e+00,9.9923165849673201e-01,-1.7304499999999998e+00,-1.7368128267973866e+00,1.0998749999999999e-01,1.3646909722222245e-01
-2.0000000000000000e+00,-1.9750758972267535e+00,1.0000000000000000e+00,9.7745974714518735e-01,-2.0000000000000000e+00,-1.9969878058727573e+00,1.0000000000000000e+00,9.9923291190864594e-01,-1.7291999999999998e+00,-1.7368004078303434e+00,5.4675000000000001e-02,1.3633566476345862e-01
-2.0000000000000000e+00,-1.9751164902280129e+00,1.0000000000000000e+00,9.7749645765472293e-01,-2.0000000000000000e+00,-1.9969927117263846e+00,1.0000000000000000e+00,9.9923416123778497e-01,-1.7431500000000000e+00,-1.7368107491856686e+00,4.1325000000000001e-02,1.3618092426710121e-01
-2.0000000000000000e+00,-1.9751569512195122e+00,1.0000000000000000e+00,9.7753304878048763e-01,-2.0000000000000000e+00,-1.9969976016260165e+00,1.0000000000000000e+00,9.9923540650406495e-01,-1.7486750000000000e+00,-1.7368300406504076e+00,5.9587500000000002e-02,1.3605638211382137e-01
-2.0000000000000000e+00,-1.9751972808441558e+00,1.0000000000000000e+00,9.7756952110389583e-01,-2.0000000000000000e+00,-1.9970024756493510e+00,1.0000000000000000e+00,9.9923664772727272e-01,-1.7557499999999999e+00,-1.7368607548701309e+00,8.3587500000000009e-02,1.3597120535714308e-01
-1.9878000000000000e+00,-1.9752177066450567e+00,9.9694999999999989e-01,9.7760093192868691e-01,-1.9878000000000000e+00,-1.9969875607779584e+00,9.9694999999999989e-01,9.9923294165316034e-01,-1.7492500000000002e+00,-1.7368808346839557e+00,8.9000000000000010e-02,1.3589507698541350e-01
-1.9997000000000000e+00,-1.9752573220064726e+00,9.9992500000000006e-01,9.7763705501618092e-01,-1.9997000000000000e+00,-1.9969919498381883e+00,9.9992500000000006e-01,9.9923406148867300e-01,-1.7691999999999999e+00,-1.7369331310679623e+00,1.0666249999999999e-01,1.3584777508090634e-01
-1.9835499999999999e+00,-1.9752707189014540e+00,9.9588750000000004e-01,9.7766653877221288e-01,-1.9835499999999999e+00,-1.9969702342487887e+00,9.9588750000000004e-01,9.9922865508885284e-01,-1.7619499999999999e+00,-1.7369735460420044e+00,9.2737500000000000e-02,1.3577813004846545e-01
-1.9994999999999998e+00,-1.9753097983870966e+00,9.9987499999999996e-01,9.7770235887096735e-01,-1.9994999999999998e+00,-1.9969743145161294e+00,9.9987499999999996e-01,9.9922969758064495e-01,-1.7726249999999999e+00,-1.7370310483870981e+00,9.7550000000000012e-02,1.3571647177419371e-01
-2.0000000000000000e+00,-1.9753495571658615e+00,1.0000000000000000e+00,9.7773826489532967e-01,-2.0000000000000000e+00,-1.9969791867954914e+00,1.0000000000000000e+00,9.9923093800322038e-01,-1.7700000000000000e+00,-1.7370841384863136e+00,9.5174999999999996e-02,1.3565118760064429e-01
-2.0000000000000000e+00,-1.9753891881028938e+00,1.0000000000000000e+00,9.7777405546623752e-01,-2.0000000000000000e+00,-1.9969840434083603e+00,1.0000000000000000e+00,9.9923217443729884e-01,-1.7690250000000001e+00,-1.7371354903536991e+00,8.8499999999999995e-02,1.3557538183279760e-01
-2.0000000000000000e+00,-1.9754286918138040e+00,1.0000000000000000e+00,9.7780973113964642e-01,-2.0000000000000000e+00,-1.9969888844301769e+00,1.0000000000000000e+00,9.9923340690208640e-01,-1.7598750000000001e+00,-1.7371719903691827e+00,1.0244999999999999e-01,1.3552221107544160e-01
-2.0000000000000000e+00,-1.9754680689102564e+00,1.0000000000000000e+00,9.7784529246794827e-01,-2.0000000000000000e+00,-1.9969937099358976e+00,1.0000000000000000e+00,9.9923463541666646e-01,-1.7411500000000002e+00,-1.7371783653846167e+00,1.0707499999999999e-01,1.3547662259615403e-01
-2.0000000000000000e+00,-1.9755073200000000e+00,1.0000000000000000e+00,9.7788073999999958e-01,-2.0000000000000000e+00,-1.9969985200000002e+00,1.0000000000000000e+00,9.9923585999999975e-01,-1.7587750000000000e+00,-1.7372129200000015e+00,1.0123749999999999e-01,1.3542184000000018e-01
-2.0000000000000000e+00,-1.9755464456869007e+00,1.0000000000000000e+00,9.7791607428114979e-01,-2.0000000000000000e+00,-1.9970033146964858e+00,1.0000000000000000e+00,9.9923708067092631e-01,-1.7475999999999998e+00,-1.7372295127795541e+00,9.8775000000000002e-02,1.3536329872204492e-01
-2.0000000000000000e+00,-1.9755854465709728e+00,1.0000000000000000e+00,9.7795129585326912e-01,-2.0000000000000000e+00,-1.9970080940988839e+00,1.0000000000000000e+00,9.9923829744816561e-01,-1.7470750000000002e+00,-1.7372452153110061e+00,7.8687500000000007e-02,1.3527290669856479e-01
-2.0000000000000000e+00,-1.9756243232484076e+00,1.0000000000000000e+00,9.7798640525477665e-01,-2.0000000000000000e+00,-1.9970128582802551e+00,1.0000000000000000e+00,9.9923951035031822e-01,-1.7447750000000000e+00,-1.7372572054140138e+00,9.7962500000000008e-02,1.3521349522293011e-01
-2.0000000000000000e+00,-1.9756630763116056e+00,1.0000000000000000e+00,9.7802140302066731e-01,-2.0000000000000000e+00,-1.9970176073131958e+00,1.0000000000000000e+00,9.9924071939586623e-01,-1.7464000000000000e+00,-1.7372717408585066e+00,1.0162499999999999e-01,1.3516009538950732e-01
-1.9965999999999999e+00,-1.9756963095238094e+00,9.9915000000000009e-01,9.7805494047619002e-01,-1.9965999999999999e+00,-1.9970169444444446e+00,9.9915000000000009e-01,9.9924057539682520e-01,-1.7445750000000002e+00,-1.7372833333333344e+00,1.1359999999999999e-01,1.3512587301587320e-01
-1.9969500000000000e+00,-1.9757299920760696e+00,9.9923750000000000e-01,9.7808851030110899e-01,-1.9969500000000000e+00,-1.9970168383518228e+00,9.9923750000000000e-01,9.9924057052297921e-01,-1.7472000000000001e+00,-1.7372990491283686e+00,1.4255000000000001e-01,1.3513763866877990e-01
-2.0000000000000000e+00,-1.9757683939873416e+00,1.0000000000000000e+00,9.7812318037974655e-01,-2.0000000000000000e+00,-1.9970215585443039e+00,1.0000000000000000e+00,9.9924177215189858e-01,-1.7504750000000002e+00,-1.7373198971518997e+00,1.4192500000000000e-01,1.3514837816455713e-01
-1.9866500000000000e+00,-1.9757855845181673e+00,9.9666250000000001e-01,9.7815246840442294e-01,-1.9866500000000000e+00,-1.9970051737756715e+00,9.9666250000000001e-01,9.9923769747235358e-01,-1.7244999999999999e+00,-1.7372996445497642e+00,1.7363750000000000e-01,1.3520918246445512e-01
-1.9800000000000000e+00,-1.9757922318611987e+00,9.9500000000000000e-01,9.7817904179810689e-01,-1.9800000000000000e+00,-1.9969783517350159e+00,9.9500000000000000e-01,9.9923101340693987e-01,-1.7101000000000000e+00,-1.7372567429022094e+00,1.9638750000000002e-01,1.3530567823343864e-01
-1.9823000000000000e+00,-1.9758024803149603e+00,9.9557500000000010e-01,9.7820643700787369e-01,-1.9823000000000000e+00,-1.9969552362204726e+00,9.9557500000000010e-01,9.9922525590551159e-01,-1.7124250000000001e+00,-1.7372176377952766e+00,1.8565000000000001e-01,1.3538496062992142e-01
-2.0000000000000000e+00,-1.9758405267295596e+00,1.0000000000000000e+00,9.7824070361635185e-01,-2.0000000000000000e+00,-1.9969600235849057e+00,1.0000000000000000e+00,9.9922647405660359e-01,-1.7515499999999999e+00,-1.7372401729559759e+00,1.6488749999999999e-01,1.3543134827044040e-01
-2.0000000000000000e+00,-1.9758784536891676e+00,1.0000000000000000e+00,9.7827486263736230e-01,-2.0000000000000000e+00,-1.9969647959183674e+00,1.0000000000000000e+00,9.9922768838304532e-01,-1.7461750000000000e+00,-1.7372541993720574e+00,1.7864999999999998e-01,1.3549919544740990e-01
-2.0000000000000000e+00,-1.9759162617554855e+00,1.0000000000000000e+00,9.7830891457680214e-01,-2.0000000000000000e+00,-1.9969695532915361e+00,1.0000000000000000e+00,9.9922889890282118e-01,-1.7400000000000000e+00,-1.7372585031347971e+00,1.6594999999999999e-01,1.3554692398119139e-01
-1.9933000000000001e+00,-1.9759434663536775e+00,9.9832499999999991e-01,9.7834023865414677e-01,-1.9933000000000001e+00,-1.9969638106416279e+00,9.9832499999999991e-01,9.9922748435054753e-01,-1.7437750000000001e+00,-1.7372687010954626e+00,1.5311249999999998e-01,1.3557441314554008e-01
-2.0000000000000000e+00,-1.9759810546874998e+00,1.0000000000000000e+00,9.7837408203124965e-01,-2.0000000000000000e+00,-1.9969685546875002e+00,1.0000000000000000e+00,9.9922869140624981e-01,-1.7488999999999999e+00,-1.7372868750000010e+00,1.8304999999999999e-01,1.3564859375000018e-01
-2.0000000000000000e+00,-1.9760185257410294e+00,1.0000000000000000e+00,9.7840781981279223e-01,-2.0000000000000000e+00,-1.9969732839313574e+00,1.0000000000000000e+00,9.9922989469578771e-01,-1.7571250000000000e+00,-1.7373178237129496e+00,1.8345000000000000e-01,1.3572316692667724e-01
